latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-34.7339,-56.2269,318.5,1.1,1,2021-11-27,1735,Aqua,MODIS,31,6.03,303.3,6.3,D,2
-34.7324,-56.2151,318.4,1.1,1,2021-11-27,1735,Aqua,MODIS,27,6.03,303.1,6.6,D,2
-30.7494,-57.0944,328.3,1.1,1.1,2021-11-30,1343,Terra,MODIS,79,6.03,306.4,20.4,D,0
-34.3376,-56.7101,312,1,1,2021-11-30,1344,Terra,MODIS,37,6.03,299.4,5.7,D,2
-34.3113,-57.7581,325.1,1,1,2021-12-02,1753,Aqua,MODIS,72,6.03,304.2,13,D,0
-34.313,-57.7692,327.3,1,1,2021-12-02,1753,Aqua,MODIS,76,6.03,303.2,15.7,D,0
-34.3204,-57.7561,349.6,1,1,2021-12-02,1753,Aqua,MODIS,94,6.03,305.1,53.2,D,0
-34.3221,-57.7672,340.1,1,1,2021-12-02,1753,Aqua,MODIS,88,6.03,304.3,35,D,0
-32.7471,-58.0681,333.2,1,1,2021-12-02,1754,Aqua,MODIS,80,6.03,311.3,19.2,D,0
-34.7784,-55.9306,305,1.8,1.3,2021-12-06,0205,Terra,MODIS,63,6.03,283.9,18.7,N,0
-34.785,-55.9436,304,1.8,1.3,2021-12-06,0205,Terra,MODIS,58,6.03,284.3,18.5,N,0
-34.7957,-54.9196,316.8,1.1,1,2021-12-06,1729,Aqua,MODIS,47,6.03,300.1,9.1,D,2
-34.7266,-55.9589,316.9,1.2,1.1,2021-12-06,1729,Aqua,MODIS,65,6.03,299.8,8.6,D,2
-34.7265,-56.2204,318.1,1.2,1.1,2021-12-06,1729,Aqua,MODIS,49,6.03,298.7,10.5,D,2
-34.0995,-56.2131,317.2,1,1,2021-12-07,1349,Terra,MODIS,36,6.03,302.2,7.4,D,2
-33.2363,-54.3925,318.5,1.4,1.2,2021-12-08,1717,Aqua,MODIS,46,6.03,304.7,9.9,D,2
-34.4821,-54.3355,313.5,1.4,1.2,2021-12-08,1717,Aqua,MODIS,54,6.03,300,10.4,D,2
-34.3831,-55.2405,314.9,1.6,1.2,2021-12-08,1717,Aqua,MODIS,48,6.03,302.6,10.2,D,2
-32.3702,-54.1657,322.3,1.3,1.1,2021-12-08,1717,Aqua,MODIS,58,6.03,307.5,11,D,2
-33.5884,-53.5591,318.6,1.2,1.1,2021-12-11,1325,Terra,MODIS,25,6.03,301.8,8.1,D,0
-33.946,-58.3253,331.4,1,1,2021-12-11,1748,Aqua,MODIS,65,6.03,307.1,14.1,D,0
-33.9445,-58.3143,339.5,1,1,2021-12-11,1748,Aqua,MODIS,87,6.03,305.9,25.7,D,0
-31.7185,-55.9797,320.3,1.5,1.2,2021-12-12,1407,Terra,MODIS,41,6.03,303.3,12.3,D,2
-34.7622,-55.7384,318.9,1.7,1.3,2021-12-12,1408,Terra,MODIS,0,6.03,300.8,13.8,D,2
-34.7603,-55.757,332.1,1.7,1.3,2021-12-12,1408,Terra,MODIS,62,6.03,301.4,46.1,D,0
-34.5299,-56.2821,316.1,1.1,1,2021-12-14,1355,Terra,MODIS,45,6.03,302.5,5.9,D,2
-34.5204,-56.2803,316.8,1.1,1,2021-12-14,1355,Terra,MODIS,54,6.03,302.7,6.6,D,0
-34.725,-55.9558,316.3,1.1,1.1,2021-12-14,1355,Terra,MODIS,30,6.03,301.8,7.2,D,2
-34.344,-56.711,317.6,1.1,1,2021-12-14,1355,Terra,MODIS,29,6.03,304.4,6,D,2
-34.7353,-56.2151,317.1,1.1,1,2021-12-14,1356,Terra,MODIS,42,6.03,302.3,6.1,D,2
-34.7623,-56.2323,315.6,1.1,1,2021-12-14,1356,Terra,MODIS,19,6.03,301.5,5.1,D,2
-34.7338,-56.2272,316.9,1.1,1,2021-12-14,1356,Terra,MODIS,42,6.03,302.4,5.5,D,2
-34.3791,-55.2416,319.9,1.3,1.1,2021-12-15,1723,Aqua,MODIS,74,6.03,298.3,16.1,D,2
-33.5047,-56.7318,337.7,1.1,1,2021-12-18,1754,Aqua,MODIS,84,6.03,312.9,27.8,D,0
-33.5067,-56.7436,326.2,1.1,1,2021-12-18,1754,Aqua,MODIS,65,6.03,311.9,10.4,D,0
-31.9248,-55.2855,322.5,2.1,1.4,2021-12-19,1413,Terra,MODIS,64,6.03,299.6,34.6,D,0
-34.2033,-56.7185,354.3,1,1,2021-12-20,1741,Aqua,MODIS,97,6.03,312.2,57.7,D,0
-34.2048,-56.7296,346.5,1,1,2021-12-20,1741,Aqua,MODIS,92,6.03,309.4,41,D,0
-34.3778,-55.2493,321.8,1.1,1.1,2021-12-22,1729,Aqua,MODIS,42,6.03,307.4,7.4,D,2
-34.7268,-55.9633,320.6,1.2,1.1,2021-12-22,1729,Aqua,MODIS,51,6.03,305.6,9.8,D,2
-34.7937,-54.9202,321.5,1.1,1,2021-12-22,1729,Aqua,MODIS,66,6.03,305.6,11.4,D,2
-34.3464,-56.7145,321.8,1.3,1.1,2021-12-22,1729,Aqua,MODIS,37,6.03,309.2,9.6,D,2
-34.0983,-56.2207,323.8,1.2,1.1,2021-12-22,1729,Aqua,MODIS,41,6.03,309.5,9.4,D,2
-34.5321,-56.2884,319.7,1.2,1.1,2021-12-22,1729,Aqua,MODIS,49,6.03,307.9,7,D,2
-34.3763,-55.2371,325.2,1.1,1.1,2021-12-22,1729,Aqua,MODIS,72,6.03,307.8,11.9,D,2
-34.4828,-54.3344,320.4,1.1,1,2021-12-22,1729,Aqua,MODIS,43,6.03,304.4,10.3,D,2
-32.3717,-54.1671,323.4,1.1,1,2021-12-23,1348,Terra,MODIS,52,6.03,305.1,8.6,D,2
-33.2309,-54.3794,320.1,1.1,1,2021-12-23,1349,Terra,MODIS,28,6.03,304.6,6.5,D,2
-31.6982,-55.9166,320.6,2.6,1.6,2021-12-26,1705,Aqua,MODIS,54,6.03,307.7,31.6,D,0
-31.6939,-55.924,321.5,2.6,1.6,2021-12-26,1705,Aqua,MODIS,64,6.03,307.7,37.2,D,0
-34.849,-56.0847,327.8,1,1,2021-12-27,1747,Aqua,MODIS,68,6.03,304.3,15.2,D,0
-34.7413,-56.4657,326.1,1,1,2021-12-27,1747,Aqua,MODIS,0,6.03,311.2,9.5,D,2
-33.1079,-53.9806,321.4,2.1,1.4,2021-12-28,1407,Terra,MODIS,32,6.03,307.3,19.9,D,0
-34.786,-55.8909,366.2,1.1,1,2021-12-29,1735,Aqua,MODIS,87,6.03,311.7,94.5,D,0
-34.7845,-55.8793,416.2,1.1,1,2021-12-29,1735,Aqua,MODIS,71,6.03,318.1,376.1,D,0
-34.1863,-57.2136,330.1,1.2,1.1,2021-12-29,1735,Aqua,MODIS,68,6.03,311,11.5,D,0
-34.887,-54.9187,334,1,1,2021-12-29,1735,Aqua,MODIS,0,6.03,306.1,20.7,D,0
-31.9579,-55.3227,331.4,1,1,2021-12-29,1736,Aqua,MODIS,34,6.03,311.8,12.4,D,0
-32.775,-54.3523,328.2,1,1,2021-12-29,1736,Aqua,MODIS,62,6.03,314.6,9.2,D,0
-31.9481,-55.3085,331.3,1,1,2021-12-29,1736,Aqua,MODIS,57,6.03,314.5,15.3,D,0
-32.295,-54.7183,336.2,1,1,2021-12-29,1736,Aqua,MODIS,78,6.03,318.6,15.6,D,0
-32.4943,-57.4221,346.2,1.1,1.1,2021-12-29,1736,Aqua,MODIS,89,6.03,301,45.6,D,0
-32.4958,-57.4342,468.3,1.1,1.1,2021-12-29,1736,Aqua,MODIS,100,6.03,328.8,1160.5,D,0
-31.3799,-56.051,327.1,1,1,2021-12-29,1736,Aqua,MODIS,47,6.03,314.2,10.6,D,0
-32.4781,-57.4497,340.7,1.1,1.1,2021-12-29,1736,Aqua,MODIS,57,6.03,298.9,32.5,D,0
-32.4877,-57.448,446,1.1,1.1,2021-12-29,1736,Aqua,MODIS,100,6.03,328.3,777.4,D,0
-30.3086,-57.5817,333.1,1.1,1,2021-12-29,1736,Aqua,MODIS,72,6.03,311.5,21.2,D,0
-31.9759,-55.3191,334.3,1,1,2021-12-29,1736,Aqua,MODIS,39,6.03,314.1,15.6,D,0
-32.4862,-57.4359,429.8,1.1,1.1,2021-12-29,1736,Aqua,MODIS,100,6.03,326.2,561.4,D,0
-32.4847,-57.4237,366,1.1,1.1,2021-12-29,1736,Aqua,MODIS,100,6.03,310.1,104.8,D,0
-32.4973,-57.4464,462.9,1.1,1.1,2021-12-29,1736,Aqua,MODIS,100,6.03,333.4,1060.1,D,0
-31.9564,-55.3121,334,1,1,2021-12-29,1736,Aqua,MODIS,51,6.03,314.1,15.8,D,0
-31.9774,-55.3298,332.9,1,1,2021-12-29,1736,Aqua,MODIS,26,6.03,312.7,14,D,0
-34.3407,-55.232,303.7,1.8,1.3,2021-12-30,0253,Terra,MODIS,57,6.03,289.6,13.7,N,0
-32.9112,-57.9239,310.6,1.4,1.2,2021-12-30,0254,Terra,MODIS,80,6.03,296,11.2,N,0
-32.9185,-57.9308,307.7,1.4,1.2,2021-12-30,0254,Terra,MODIS,56,6.03,296.1,7.6,N,0
-32.9159,-57.9163,320,1.4,1.2,2021-12-30,0254,Terra,MODIS,100,6.03,297.2,23.6,N,0
-32.4716,-57.4564,310.7,1.5,1.2,2021-12-30,0254,Terra,MODIS,26,6.03,296.4,11,N,0
-32.5017,-57.4975,313.4,1.5,1.2,2021-12-30,0254,Terra,MODIS,31,6.03,296.6,14.7,N,0
-32.5096,-57.4792,322,1.5,1.2,2021-12-30,0254,Terra,MODIS,100,6.03,297,28.9,N,0
-32.5067,-57.4637,321.1,1.5,1.2,2021-12-30,0254,Terra,MODIS,98,6.03,297.2,27.1,N,0
-32.5039,-57.4481,319.4,1.5,1.2,2021-12-30,0254,Terra,MODIS,98,6.03,296.8,24.9,N,0
-32.5044,-57.4681,312.6,2,1.4,2021-12-30,0437,Aqua,MODIS,58,6.03,295.6,23.7,N,0
-32.5087,-57.4473,316.2,2,1.4,2021-12-30,0437,Aqua,MODIS,89,6.03,296.2,31.5,N,0
-32.5042,-57.4608,320,2,1.4,2021-12-30,0437,Aqua,MODIS,99,6.03,296.2,39.6,N,0
-32.9181,-57.9126,305.3,2.1,1.4,2021-12-30,0437,Aqua,MODIS,64,6.03,294.1,14.1,N,0
-32.4965,-57.4438,312.7,2,1.4,2021-12-30,0437,Aqua,MODIS,44,6.03,295.5,22.8,N,0
-32.4962,-57.4364,309.5,2,1.4,2021-12-30,0437,Aqua,MODIS,26,6.03,295.5,16.9,N,0
-34.3692,-55.2356,319.1,1.2,1.1,2021-12-30,1355,Terra,MODIS,5,6.03,305.4,5.4,D,2
-32.5101,-57.4547,352.4,1,1,2021-12-30,1355,Terra,MODIS,95,6.03,308.8,52.2,D,0
-32.9143,-57.9058,329.9,1,1,2021-12-30,1355,Terra,MODIS,43,6.03,310.4,12.8,D,0
-34.717,-55.9636,320.2,1.1,1.1,2021-12-30,1355,Terra,MODIS,28,6.03,305.3,6.5,D,2
-34.6294,-56.2412,324.5,1.1,1,2021-12-30,1355,Terra,MODIS,65,6.03,307.5,9.9,D,0
-34.6328,-56.2482,327.1,1.1,1,2021-12-30,1355,Terra,MODIS,71,6.03,307.4,14.7,D,0
-34.3791,-55.2372,321.8,1.2,1.1,2021-12-30,1355,Terra,MODIS,54,6.03,305.3,8.9,D,2
-33.2321,-54.3797,321.2,1.3,1.1,2021-12-30,1355,Terra,MODIS,24,6.03,306.2,7.4,D,2
-34.5234,-56.2774,319.9,1.1,1,2021-12-30,1355,Terra,MODIS,31,6.03,305.7,5.8,D,2
-32.9128,-57.9165,341.6,1,1,2021-12-30,1355,Terra,MODIS,86,6.03,311,31.5,D,0
-34.7925,-54.9189,320.1,1.3,1.1,2021-12-30,1355,Terra,MODIS,35,6.03,303.3,10.2,D,2
-34.7276,-56.2221,321.8,1.1,1,2021-12-30,1355,Terra,MODIS,52,6.03,304.8,6.7,D,2
-34.7291,-56.2099,321.3,1.1,1,2021-12-30,1355,Terra,MODIS,38,6.03,305,6.2,D,2
-32.4724,-57.4584,327.4,1,1,2021-12-30,1355,Terra,MODIS,41,6.03,309.5,11.6,D,0
-33.6685,-55.6729,334.2,2.8,1.6,2021-12-30,1818,Aqua,MODIS,79,6.03,314.8,60.7,D,0
-33.6697,-55.6646,333.3,2.8,1.6,2021-12-30,1818,Aqua,MODIS,78,6.03,314.9,55.9,D,0
-32.9074,-57.9039,356.5,2.1,1.4,2021-12-30,1819,Aqua,MODIS,98,6.03,310.9,182.1,D,0
-32.8994,-57.9303,439,2.1,1.4,2021-12-30,1819,Aqua,MODIS,100,6.03,325.8,1706,D,0
-32.5034,-57.446,336.5,2.3,1.5,2021-12-30,1819,Aqua,MODIS,81,6.03,309.9,80.7,D,0
-32.5085,-57.4704,328.1,2.3,1.5,2021-12-30,1819,Aqua,MODIS,60,6.03,309.7,39,D,0
-32.4753,-57.4854,325.4,2.3,1.5,2021-12-30,1819,Aqua,MODIS,48,6.03,306.2,41.5,D,0
-32.4702,-57.4609,383.1,2.3,1.5,2021-12-30,1819,Aqua,MODIS,100,6.03,309.1,539,D,0
-32.4833,-57.4569,341.1,2.3,1.5,2021-12-30,1819,Aqua,MODIS,86,6.03,309.8,115,D,0
-32.4823,-57.478,345.7,2.3,1.5,2021-12-30,1819,Aqua,MODIS,90,6.03,309.5,139.3,D,0
-32.4771,-57.4537,385.9,2.3,1.5,2021-12-30,1819,Aqua,MODIS,100,6.03,312.2,575.4,D,0
-32.8947,-57.9077,381.7,2.1,1.4,2021-12-30,1819,Aqua,MODIS,100,6.03,307.1,444.2,D,0
-32.912,-57.9265,371.1,2.1,1.4,2021-12-30,1819,Aqua,MODIS,100,6.03,315.6,312.2,D,0
-32.9222,-57.9181,328.7,2.1,1.4,2021-12-30,1819,Aqua,MODIS,36,6.03,311.7,25.1,D,0
-32.8627,-57.9884,345.6,3,1.6,2021-12-31,0158,Terra,MODIS,100,6.03,295.7,249.2,N,0
-32.8586,-57.9244,344.6,2.9,1.6,2021-12-31,0158,Terra,MODIS,100,6.03,294.9,239.6,N,0
-32.8777,-57.9869,312.7,3,1.6,2021-12-31,0158,Terra,MODIS,79,6.03,293.5,44.5,N,0
-32.8756,-57.9547,317.6,3,1.6,2021-12-31,0158,Terra,MODIS,95,6.03,294.7,63.6,N,0
-32.8905,-57.9534,310.1,3,1.6,2021-12-31,0158,Terra,MODIS,57,6.03,293.1,35.9,N,0
-32.9033,-57.9203,302.7,2.9,1.6,2021-12-31,0158,Terra,MODIS,19,6.03,292.2,18.6,N,0
-32.7741,-58.0034,307.1,3,1.6,2021-12-31,0158,Terra,MODIS,68,6.03,293.3,28.4,N,0
-32.7891,-58.0021,311.2,3,1.6,2021-12-31,0158,Terra,MODIS,27,6.03,293.7,37.9,N,0
-32.834,-57.998,327.6,3,1.6,2021-12-31,0158,Terra,MODIS,100,6.03,295,113.3,N,0
-32.8296,-57.9337,341.2,2.9,1.6,2021-12-31,0158,Terra,MODIS,100,6.03,294.7,207.6,N,0
-32.8274,-57.902,310.3,2.9,1.6,2021-12-31,0158,Terra,MODIS,34,6.03,292.7,36.5,N,0
-32.8489,-57.9965,330.3,3,1.6,2021-12-31,0158,Terra,MODIS,100,6.03,295.2,126.8,N,0
-32.8467,-57.9643,321.8,3,1.6,2021-12-31,0158,Terra,MODIS,100,6.03,295.1,75.6,N,0
-32.8445,-57.9324,321,2.9,1.6,2021-12-31,0158,Terra,MODIS,69,6.03,293.8,75.2,N,0
-32.8639,-57.9951,330.1,3,1.6,2021-12-31,0158,Terra,MODIS,100,6.03,294.7,127.1,N,0
-32.8616,-57.9629,340.3,3,1.6,2021-12-31,0158,Terra,MODIS,100,6.03,296.2,196.2,N,0
-32.8594,-57.9311,336.4,2.9,1.6,2021-12-31,0158,Terra,MODIS,100,6.03,294.8,167.6,N,0
-32.8571,-57.8994,312,2.9,1.6,2021-12-31,0158,Terra,MODIS,27,6.03,291.4,41,N,0
-32.8765,-57.9614,321.7,3,1.6,2021-12-31,0158,Terra,MODIS,100,6.03,294.8,82.6,N,0
-32.8915,-57.9601,307.5,3,1.6,2021-12-31,0158,Terra,MODIS,30,6.03,292.9,26.9,N,0
-32.8478,-57.9899,334.3,3,1.6,2021-12-31,0158,Terra,MODIS,100,6.03,295.8,154.1,N,0
-32.8458,-57.9577,317,3,1.6,2021-12-31,0158,Terra,MODIS,94,6.03,294.6,53.9,N,0
-32.8437,-57.9257,317.3,2.9,1.6,2021-12-31,0158,Terra,MODIS,57,6.03,293.6,60.4,N,0
-32.8607,-57.9562,337.6,3,1.6,2021-12-31,0158,Terra,MODIS,100,6.03,295.4,177.9,N,0
-32.7919,-57.9538,318.4,1.2,1.1,2021-12-31,0520,Aqua,MODIS,93,6.03,295.3,17.9,N,0
-32.7907,-57.9612,313.1,1.2,1.1,2021-12-31,0520,Aqua,MODIS,26,6.03,295.2,11.4,N,0
-32.7807,-57.9596,316.7,1.2,1.1,2021-12-31,0520,Aqua,MODIS,51,6.03,295.6,15.7,N,0
-32.7676,-57.9841,306.7,1.2,1.1,2021-12-31,0520,Aqua,MODIS,34,6.03,295.4,7.1,N,0
-32.766,-57.9972,308.1,1.2,1.1,2021-12-31,0520,Aqua,MODIS,50,6.03,295.1,8.4,N,0
-32.386,-57.5177,328,1.3,1.1,2021-12-31,0520,Aqua,MODIS,100,6.03,298.2,32.7,N,0
-32.3844,-57.5313,328.5,1.3,1.1,2021-12-31,0520,Aqua,MODIS,100,6.03,299.8,32.9,N,0
-32.3829,-57.5448,326.3,1.3,1.1,2021-12-31,0520,Aqua,MODIS,100,6.03,297.8,28.3,N,0
-32.3798,-57.5718,344.5,1.3,1.1,2021-12-31,0520,Aqua,MODIS,100,6.03,299.7,68.2,N,0
-32.3782,-57.5854,334.9,1.3,1.1,2021-12-31,0520,Aqua,MODIS,100,6.03,297.6,46.6,N,0
-32.3891,-57.5115,321.7,1.3,1.1,2021-12-31,0520,Aqua,MODIS,61,6.03,297.3,22.5,N,0
-32.3875,-57.525,334.5,1.3,1.1,2021-12-31,0520,Aqua,MODIS,98,6.03,300.4,43.3,N,0
-32.3859,-57.5386,328,1.3,1.1,2021-12-31,0520,Aqua,MODIS,100,6.03,298.9,32.3,N,0
-32.3843,-57.5521,327.4,1.3,1.1,2021-12-31,0520,Aqua,MODIS,100,6.03,298.1,31.4,N,0
-32.3827,-57.5656,338.9,1.3,1.1,2021-12-31,0520,Aqua,MODIS,100,6.03,298.5,53.1,N,0
-32.4047,-57.5344,340.3,1.3,1.1,2021-12-31,0520,Aqua,MODIS,100,6.03,300.4,58.3,N,0
-32.4117,-57.5632,307.7,1.3,1.1,2021-12-31,0520,Aqua,MODIS,72,6.03,296.2,8.3,N,0
-32.381,-57.5791,358.6,1.3,1.1,2021-12-31,0520,Aqua,MODIS,100,6.03,299.4,112.7,N,0
-32.3794,-57.5926,310.7,1.3,1.1,2021-12-31,0520,Aqua,MODIS,81,6.03,296.2,10.8,N,0
-32.379,-57.5099,309.1,1.3,1.1,2021-12-31,0520,Aqua,MODIS,19,6.03,295.6,8.9,N,0
-32.4965,-57.4432,304.8,1.3,1.1,2021-12-31,0520,Aqua,MODIS,62,6.03,294.6,7.4,N,0
-32.4636,-57.4742,335.2,1.3,1.1,2021-12-31,0520,Aqua,MODIS,100,6.03,296.7,48.4,N,0
-32.462,-57.4879,309.2,1.3,1.1,2021-12-31,0520,Aqua,MODIS,77,6.03,295.2,11.5,N,0
-32.4566,-57.4453,319.9,1.3,1.1,2021-12-31,0520,Aqua,MODIS,80,6.03,295.6,21.8,N,0
-32.4534,-57.4726,347.3,1.3,1.1,2021-12-31,0520,Aqua,MODIS,100,6.03,299.6,75.2,N,0
-32.4518,-57.4862,389.7,1.3,1.1,2021-12-31,0520,Aqua,MODIS,100,6.03,304,278,N,0
-32.4502,-57.4999,326.7,1.3,1.1,2021-12-31,0520,Aqua,MODIS,100,6.03,296.9,31.6,N,0
-32.3774,-57.5234,343.2,1.3,1.1,2021-12-31,0520,Aqua,MODIS,100,6.03,299.1,64.8,N,0
-32.3758,-57.537,341,1.3,1.1,2021-12-31,0520,Aqua,MODIS,100,6.03,298.2,58.6,N,0
-32.4486,-57.5136,312.1,1.3,1.1,2021-12-31,0520,Aqua,MODIS,46,6.03,295.5,12.1,N,0
-32.4448,-57.4573,338.6,1.3,1.1,2021-12-31,0520,Aqua,MODIS,99,6.03,296.7,53.7,N,0
-32.4432,-57.471,330.4,1.3,1.1,2021-12-31,0520,Aqua,MODIS,58,6.03,297.2,35,N,0
-32.4416,-57.4846,326.7,1.3,1.1,2021-12-31,0520,Aqua,MODIS,28,6.03,297.6,28.7,N,0
-32.44,-57.4984,347.2,1.3,1.1,2021-12-31,0520,Aqua,MODIS,100,6.03,298.5,75.3,N,0
-32.4298,-57.4968,379.3,1.3,1.1,2021-12-31,0520,Aqua,MODIS,100,6.03,303.1,211.9,N,0
-32.4282,-57.5104,354.3,1.3,1.1,2021-12-31,0520,Aqua,MODIS,100,6.03,298,96.9,N,0
-32.4196,-57.4952,344.5,1.3,1.1,2021-12-31,0520,Aqua,MODIS,100,6.03,299.5,69,N,0
-32.418,-57.5088,356,1.3,1.1,2021-12-31,0520,Aqua,MODIS,100,6.03,299.5,102.4,N,0
-32.4165,-57.5224,349.5,1.3,1.1,2021-12-31,0520,Aqua,MODIS,100,6.03,298.4,82.5,N,0
-32.364,-57.5488,319.9,1.3,1.1,2021-12-31,0520,Aqua,MODIS,99,6.03,295.7,21.2,N,0
-32.4095,-57.4936,318,1.3,1.1,2021-12-31,0520,Aqua,MODIS,43,6.03,296.4,17.9,N,0
-32.4079,-57.5072,323.6,1.3,1.1,2021-12-31,0520,Aqua,MODIS,82,6.03,298.8,24.4,N,0
-32.4063,-57.5209,342.3,1.3,1.1,2021-12-31,0520,Aqua,MODIS,100,6.03,299.9,62.6,N,0
-32.3977,-57.5057,321.7,1.3,1.1,2021-12-31,0520,Aqua,MODIS,85,6.03,297.3,23.2,N,0
-32.3961,-57.5193,323.2,1.3,1.1,2021-12-31,0520,Aqua,MODIS,71,6.03,299.6,24.5,N,0
-32.8948,-57.9371,317.7,1.2,1.1,2021-12-31,0520,Aqua,MODIS,96,6.03,295,18.8,N,0
-32.8917,-57.9635,347.1,1.2,1.1,2021-12-31,0520,Aqua,MODIS,100,6.03,298.2,72.6,N,0
-32.8901,-57.9767,324.6,1.2,1.1,2021-12-31,0520,Aqua,MODIS,100,6.03,296.5,26.3,N,0
-32.8886,-57.9899,323.7,1.2,1.1,2021-12-31,0520,Aqua,MODIS,100,6.03,298,25.3,N,0
-32.887,-58.003,333.9,1.2,1.1,2021-12-31,0520,Aqua,MODIS,100,6.03,298.6,42.2,N,0
-32.8855,-58.016,310.7,1.2,1.1,2021-12-31,0520,Aqua,MODIS,81,6.03,295.6,10.1,N,0
-32.8832,-57.9488,311.9,1.2,1.1,2021-12-31,0520,Aqua,MODIS,58,6.03,296.5,11.1,N,0
-32.8817,-57.9619,366.5,1.2,1.1,2021-12-31,0520,Aqua,MODIS,100,6.03,305.7,137.6,N,0
-32.8802,-57.9751,403.7,1.2,1.1,2021-12-31,0520,Aqua,MODIS,100,6.03,314.4,366.9,N,0
-32.8786,-57.9882,427.8,1.2,1.1,2021-12-31,0520,Aqua,MODIS,100,6.03,324,619.4,N,0
-32.8771,-58.0013,433.3,1.2,1.1,2021-12-31,0520,Aqua,MODIS,100,6.03,321.6,690.9,N,0
-32.8756,-58.0144,347.6,1.2,1.1,2021-12-31,0520,Aqua,MODIS,100,6.03,298.5,73,N,0
-32.8849,-57.9422,306.7,1.2,1.1,2021-12-31,0520,Aqua,MODIS,9,6.03,294.9,6.1,N,0
-32.8833,-57.9554,350.1,1.2,1.1,2021-12-31,0520,Aqua,MODIS,100,6.03,300.5,80.2,N,0
-32.8817,-57.9685,415.2,1.2,1.1,2021-12-31,0520,Aqua,MODIS,100,6.03,311.4,475.8,N,0
-32.8801,-57.9816,435.4,1.2,1.1,2021-12-31,0520,Aqua,MODIS,100,6.03,317.4,720.4,N,0
-32.8785,-57.9947,464.1,1.2,1.1,2021-12-31,0520,Aqua,MODIS,100,6.03,328.5,1216.9,N,0
-32.8769,-58.0078,420.3,1.2,1.1,2021-12-31,0520,Aqua,MODIS,100,6.03,309.3,527.8,N,0
-32.8717,-57.9669,319.7,1.2,1.1,2021-12-31,0520,Aqua,MODIS,35,6.03,298.1,16.9,N,0
-32.8701,-57.98,344.1,1.2,1.1,2021-12-31,0520,Aqua,MODIS,100,6.03,302,61.9,N,0
-32.8685,-57.9931,382,1.2,1.1,2021-12-31,0520,Aqua,MODIS,100,6.03,308.8,211.7,N,0
-32.867,-58.0061,379.7,1.2,1.1,2021-12-31,0520,Aqua,MODIS,100,6.03,304.7,198.1,N,0
-32.8602,-57.9784,326,1.2,1.1,2021-12-31,0520,Aqua,MODIS,100,6.03,299.6,26.2,N,0
-32.8586,-57.9915,337.7,1.2,1.1,2021-12-31,0520,Aqua,MODIS,100,6.03,301,46,N,0
-32.857,-58.0045,344.8,1.2,1.1,2021-12-31,0520,Aqua,MODIS,100,6.03,300,63.8,N,0
-32.8581,-57.9108,320.7,1.2,1.1,2021-12-31,0520,Aqua,MODIS,100,6.03,294.6,22.8,N,0
-32.8565,-57.924,325.4,1.2,1.1,2021-12-31,0520,Aqua,MODIS,100,6.03,295.2,28.6,N,0
-32.8486,-57.9898,314.9,1.2,1.1,2021-12-31,0520,Aqua,MODIS,77,6.03,298.1,11.6,N,0
-32.847,-58.0029,328.1,1.2,1.1,2021-12-31,0520,Aqua,MODIS,100,6.03,299.3,29.3,N,0
-32.8455,-58.0159,328,1.2,1.1,2021-12-31,0520,Aqua,MODIS,100,6.03,297.6,30.4,N,0
-32.8481,-57.9092,310.3,1.2,1.1,2021-12-31,0520,Aqua,MODIS,26,6.03,293.3,10.3,N,0
-32.8465,-57.9225,324.3,1.2,1.1,2021-12-31,0520,Aqua,MODIS,100,6.03,294.6,26.3,N,0
-32.845,-57.9356,317.4,1.2,1.1,2021-12-31,0520,Aqua,MODIS,66,6.03,294.3,15.3,N,0
-32.8434,-57.9488,314.3,1.2,1.1,2021-12-31,0520,Aqua,MODIS,21,6.03,294.9,11.5,N,0
-32.8371,-58.0012,318,1.2,1.1,2021-12-31,0520,Aqua,MODIS,65,6.03,298.4,15.5,N,0
-32.8355,-58.0143,337.1,1.2,1.1,2021-12-31,0520,Aqua,MODIS,100,6.03,300.2,47,N,0
-32.834,-58.0273,323.5,1.2,1.1,2021-12-31,0520,Aqua,MODIS,100,6.03,297.2,24.3,N,0
-32.8381,-57.9076,316.2,1.2,1.1,2021-12-31,0520,Aqua,MODIS,54,6.03,294.1,16.4,N,0
-32.8365,-57.9208,347.5,1.2,1.1,2021-12-31,0520,Aqua,MODIS,100,6.03,295.8,74.2,N,0
-32.835,-57.934,308.5,1.2,1.1,2021-12-31,0520,Aqua,MODIS,32,6.03,293.4,6.3,N,0
-32.3946,-57.5328,325.5,1.3,1.1,2021-12-31,0520,Aqua,MODIS,100,6.03,298.9,28.3,N,0
-32.8271,-57.9996,317.2,1.2,1.1,2021-12-31,0520,Aqua,MODIS,88,6.03,296.6,15.2,N,0
-32.8256,-58.0126,319.7,1.2,1.1,2021-12-31,0520,Aqua,MODIS,99,6.03,297,18.9,N,0
-32.8265,-57.9192,366.4,1.2,1.1,2021-12-31,0520,Aqua,MODIS,100,6.03,300.2,139.2,N,0
-32.825,-57.9324,359.8,1.2,1.1,2021-12-31,0520,Aqua,MODIS,100,6.03,296.9,111.7,N,0
-32.8234,-57.9456,332.8,1.2,1.1,2021-12-31,0520,Aqua,MODIS,100,6.03,296.1,39.8,N,0
